17800 0.324 0.316 0.3468 
17850 0.3248 0.3148 0.348 
17900 0.3296 0.3092 0.35 
17950 0.3316 0.3064 0.3496 
18000 0.3288 0.3084 0.3504 
18050 0.3344 0.304 0.35 
18100 0.33 0.3068 0.3508 
18150 0.3328 0.3076 0.348 
18200 0.3288 0.3088 0.35 
18250 0.332 0.3028 0.3528 
18300 0.3256 0.3112 0.3512 
18350 0.3216 0.3168 0.3488 
18400 0.3236 0.316 0.3504 
18450 0.3196 0.3244 0.3444 
18500 0.3212 0.328 0.338 
18550 0.322 0.334 0.3332 
18600 0.318 0.3356 0.3368 
18650 0.3192 0.3372 0.3336 
18700 0.3188 0.3388 0.33 
18750 0.3204 0.3444 0.3252 
18800 0.3152 0.346 0.3284 
18850 0.314 0.3456 0.33 
18900 0.3172 0.3456 0.3244 
18950 0.3132 0.3456 0.3276 
19000 0.31 0.3484 0.33 
19050 0.306 0.35 0.3304 
19100 0.3088 0.3464 0.3336 
19150 0.3048 0.3524 0.3316 
19200 0.3036 0.3528 0.332 
19250 0.3076 0.3488 0.3312 
19300 0.3084 0.3504 0.3296 
19350 0.308 0.352 0.3288 
19400 0.3136 0.3508 0.324 
19450 0.312 0.3516 0.3228 
19500 0.3208 0.3452 0.3224 
19550 0.3264 0.344 0.3176 
19600 0.332 0.334 0.3224 
19650 0.3348 0.334 0.3196 
19700 0.3348 0.3356 0.3188 
19750 0.342 0.3264 0.32 
19800 0.3412 0.33 0.3172 
19850 0.3428 0.3292 0.3176 
19900 0.3468 0.328 0.3164 
19950 0.3452 0.3252 0.3164 
